date,canton,region,y
2020-12-13,AG,3,0.920438517490305
2020-12-13,AI,5,0.0134010169602223
2020-12-13,AR,5,0.0741631803861586
2020-12-13,BE,2,1.09550308103364
2020-12-13,BL,3,0.390415980826094
2020-12-13,BS,3,0.209488349986991
2020-12-13,FR,2,0.360385578832826
2020-12-13,GE,1,1.13143061970918
2020-12-13,GL,5,0.027174055956978
2020-12-13,GR,5,0.124650486765185
2020-12-13,JU,2,0.093300385547583
2020-12-13,LU,6,0.743918760380908
2020-12-13,NE,2,0.230431232633106
2020-12-13,NW,6,0.04275551365343
2020-12-13,OW,6,0.0264726965175765
2020-12-13,SG,5,1.0086469003631
2020-12-13,SH,5,0.122360397428714
2020-12-13,SO,2,0.330775757541914
2020-12-13,SZ,6,0.340538790586982
2020-12-13,TG,5,0.546655837718693
2020-12-13,TI,7,0.762541791927628
2020-12-13,UR,6,0.0662277545458283
2020-12-13,VD,1,1.40280268166172
2020-12-13,VS,1,0.64110949157953
2020-12-13,ZG,6,0.108644923947085
2020-12-13,ZH,4,2.33247713571165
2021-12-13,AG,3,2.17556489793828
2021-12-13,AI,5,0.0216763534613011
2021-12-13,AR,5,0.280351107505883
2021-12-13,BE,2,3.57618048162733
2021-12-13,BL,3,0.81989114267105
2021-12-13,BS,3,0.689882363773353
2021-12-13,FR,2,0.930341744102825
2021-12-13,GE,1,4.15808677791507
2021-12-13,GL,5,0.0530053081631421
2021-12-13,GR,5,0.429100398593417
2021-12-13,JU,2,0.293565330243551
2021-12-13,LU,6,2.54987310778676
2021-12-13,NE,2,0.627921114583347
2021-12-13,NW,6,0.102912260165176
2021-12-13,OW,6,0.0576986598556193
2021-12-13,SG,5,2.62405586828011
2021-12-13,SH,5,0.384502005251643
2021-12-13,SO,2,1.13419454763955
2021-12-13,SZ,6,0.875047913011787
2021-12-13,TG,5,1.405005052118
2021-12-13,TI,7,3.14291970185903
2021-12-13,UR,6,0.178816112080168
2021-12-13,VD,1,4.53194072927683
2021-12-13,VS,1,2.03808709135342
2021-12-13,ZG,6,0.299980556561962
2021-12-13,ZH,4,6.81538575217551
2022-12-13,AG,3,1.91517101048277
2022-12-13,AI,5,0.0172410675815349
2022-12-13,AR,5,0.292027900227308
2022-12-13,BE,2,3.64315228024622
2022-12-13,BL,3,0.762280593297768
2022-12-13,BS,3,0.715184953085495
2022-12-13,FR,2,0.759258991156829
2022-12-13,GE,1,3.09243983592074
2022-12-13,GL,5,0.0614831029725238
2022-12-13,GR,5,0.444085837827128
2022-12-13,JU,2,0.259089852316924
2022-12-13,LU,6,2.22407304708295
2022-12-13,NE,2,0.424346348568663
2022-12-13,NW,6,0.0731677277368239
2022-12-13,OW,6,0.138958454290261
2022-12-13,SG,5,2.3430488271835
2022-12-13,SH,5,0.392959045147408
2022-12-13,SO,2,1.0098820135244
2022-12-13,SZ,6,0.877139851663536
2022-12-13,TG,5,1.31071038872751
2022-12-13,TI,7,2.6877045311074
2022-12-13,UR,6,0.150793062675606
2022-12-13,VD,1,3.58266697953589
2022-12-13,VS,1,1.77375055351494
2022-12-13,ZG,6,0.617353339132935
2022-12-13,ZH,4,6.70346272668336
2020-02-13,AG,3,2.534993792734
2020-02-13,AI,5,0.0304701712006644
2020-02-13,AR,5,0.221296721028707
2020-02-13,BE,2,3.00127446526071
2020-02-13,BL,3,1.06323584759545
2020-02-13,BS,3,0.648930569593894
2020-02-13,FR,2,0.802206781462825
2020-02-13,GE,1,3.02371248489155
2020-02-13,GL,5,0.0687684692542799
2020-02-13,GR,5,0.469104907187218
2020-02-13,JU,2,0.249936543809626
2020-02-13,LU,6,2.22391327340831
2020-02-13,NE,2,0.593211066972633
2020-02-13,NW,6,0.113505098152786
2020-02-13,OW,6,0.0685808918274383
2020-02-13,SG,5,2.98935370440375
2020-02-13,SH,5,0.396952995411202
2020-02-13,SO,2,0.924174401941388
2020-02-13,SZ,6,0.826502953265609
2020-02-13,TG,5,1.48830900974285
2020-02-13,TI,7,2.5107986542843
2020-02-13,UR,6,0.172223489990651
2020-02-13,VD,1,3.82893186164601
2020-02-13,VS,1,1.85877442775502
2020-02-13,ZG,6,0.240337200460632
2020-02-13,ZH,4,6.34929618149494
2021-02-13,AG,3,1.31435698788983
2021-02-13,AI,5,0.0221294371415844
2021-02-13,AR,5,0.124807519224816
2021-02-13,BE,2,1.75870128313181
2021-02-13,BL,3,0.658261665474441
2021-02-13,BS,3,0.286162483318679
2021-02-13,FR,2,0.550550712640127
2021-02-13,GE,1,1.36142874037133
2021-02-13,GL,5,0.0450475610006198
2021-02-13,GR,5,0.287728500291413
2021-02-13,JU,2,0.154383662731369
2021-02-13,LU,6,1.18018665301082
2021-02-13,NE,2,0.372332577033418
2021-02-13,NW,6,0.0607147795665463
2021-02-13,OW,6,0.0503365395536942
2021-02-13,SG,5,1.67893897529475
2021-02-13,SH,5,0.237469497962175
2021-02-13,SO,2,0.602589155110425
2021-02-13,SZ,6,0.563921967837426
2021-02-13,TG,5,1.02198604418462
2021-02-13,TI,7,1.21642825660562
2021-02-13,UR,6,0.104267595184589
2021-02-13,VD,1,2.03414914019618
2021-02-13,VS,1,1.08651620343742
2021-02-13,ZG,6,0.149005398889527
2021-02-13,ZH,4,3.62797182314494
2022-02-13,AG,3,0.586719086634052
2022-02-13,AI,5,0.0075132787294007
2022-02-13,AR,5,0.0588307816531122
2022-02-13,BE,2,0.954352829544981
2022-02-13,BL,3,0.225630190351106
2022-02-13,BS,3,0.151003744628927
2022-02-13,FR,2,0.306961256375905
2022-02-13,GE,1,0.781189886011547
2022-02-13,GL,5,0.0166364338716321
2022-02-13,GR,5,0.181365442035781
2022-02-13,JU,2,0.0914680791171198
2022-02-13,LU,6,0.607272325147166
2022-02-13,NE,2,0.134852114211219
2022-02-13,NW,6,0.0353855613086305
2022-02-13,OW,6,0.0207905494122077
2022-02-13,SG,5,0.844889065515379
2022-02-13,SH,5,0.120429407258033
2022-02-13,SO,2,0.306796783475542
2022-02-13,SZ,6,0.305665053280193
2022-02-13,TG,5,0.445472892620182
2022-02-13,TI,7,0.647528633919379
2022-02-13,UR,6,0.0514244103089468
2022-02-13,VD,1,1.1162717007258
2022-02-13,VS,1,0.70963164308541
2022-02-13,ZG,6,0.0878849195020871
2022-02-13,ZH,4,1.89900606559218
2020-01-13,AG,3,2.43448009569911
2020-01-13,AI,5,0.0287663102733412
2020-01-13,AR,5,0.239846522974552
2020-01-13,BE,2,2.77077900987604
2020-01-13,BL,3,1.04953290538242
2020-01-13,BS,3,0.678839574922609
2020-01-13,FR,2,0.724143243725221
2020-01-13,GE,1,3.71086968934676
2020-01-13,GL,5,0.0502104436634166
2020-01-13,GR,5,0.398913747344805
2020-01-13,JU,2,0.242354343102931
2020-01-13,LU,6,1.85631125027102
2020-01-13,NE,2,0.578101098257219
2020-01-13,NW,6,0.0939379138375582
2020-01-13,OW,6,0.0537646247198141
2020-01-13,SG,5,2.54867245561412
2020-01-13,SH,5,0.363348049050064
2020-01-13,SO,2,0.903699875459162
2020-01-13,SZ,6,0.737090002198729
2020-01-13,TG,5,1.29807573716255
2020-01-13,TI,7,2.71116149951619
2020-01-13,UR,6,0.164465851523569
2020-01-13,VD,1,3.66385589398252
2020-01-13,VS,1,1.74482525277125
2020-01-13,ZG,6,0.228905550681175
2020-01-13,ZH,4,6.19473003216459
2021-01-13,AG,3,1.68440534961893
2021-01-13,AI,5,0.012723153649444
2021-01-13,AR,5,0.141617432846116
2021-01-13,BE,2,2.06153505291291
2021-01-13,BL,3,0.766000030458815
2021-01-13,BS,3,0.428400997164734
2021-01-13,FR,2,0.580327356444264
2021-01-13,GE,1,2.45327621539335
2021-01-13,GL,5,0.0327140514841766
2021-01-13,GR,5,0.256864377334167
2021-01-13,JU,2,0.210441118002661
2021-01-13,LU,6,1.37653988389318
2021-01-13,NE,2,0.48405040300227
2021-01-13,NW,6,0.0683071619289784
2021-01-13,OW,6,0.0408883546321758
2021-01-13,SG,5,1.75329404073133
2021-01-13,SH,5,0.254627937491385
2021-01-13,SO,2,0.682470509999175
2021-01-13,SZ,6,0.548917340098673
2021-01-13,TG,5,0.969283052876428
2021-01-13,TI,7,2.20829931273393
2021-01-13,UR,6,0.101357991256754
2021-01-13,VD,1,2.66741679884773
2021-01-13,VS,1,1.12788427069566
2021-01-13,ZG,6,0.183927303259993
2021-01-13,ZH,4,4.42750748638545
2022-01-13,AG,3,1.37581776954016
2022-01-13,AI,5,0.0125586807490818
2022-01-13,AR,5,0.165988400658351
2022-01-13,BE,2,2.17293176512391
2022-01-13,BL,3,0.501275023293768
2022-01-13,BS,3,0.406291531732479
2022-01-13,FR,2,0.590164793896639
2022-01-13,GE,1,2.44455014482485
2022-01-13,GL,5,0.0448819132938264
2022-01-13,GR,5,0.290601685219882
2022-01-13,JU,2,0.221795622159805
2022-01-13,LU,6,1.49454918990302
2022-01-13,NE,2,0.38806871757664
2022-01-13,NW,6,0.0728916482255017
2022-01-13,OW,6,0.0401952188377924
2022-01-13,SG,5,1.78680304456726
2022-01-13,SH,5,0.273749478567061
2022-01-13,SO,2,0.687466178546604
2022-01-13,SZ,6,0.600894301032408
2022-01-13,TG,5,0.984869209798605
2022-01-13,TI,7,1.99034922362545
2022-01-13,UR,6,0.106279255396876
2022-01-13,VD,1,2.6815814399882
2022-01-13,VS,1,1.31146422285417
2022-01-13,ZG,6,0.171486494756171
2022-01-13,ZH,4,3.99243867951961
2020-07-13,AG,3,2.33440773428018
2020-07-13,AI,5,0.0290725431497297
2020-07-13,AR,5,0.210534319312866
2020-07-13,BE,2,2.82225237045295
2020-07-13,BL,3,0.991017363455
2020-07-13,BS,3,0.566134128347297
2020-07-13,FR,2,0.806306464305424
2020-07-13,GE,1,3.41617145410143
2020-07-13,GL,5,0.0532422274600923
2020-07-13,GR,5,0.415662571031685
2020-07-13,JU,2,0.25802704409887
2020-07-13,LU,6,1.81015976282726
2020-07-13,NE,2,0.617742591663792
2020-07-13,NW,6,0.102791255102767
2020-07-13,OW,6,0.0651606387041929
2020-07-13,SG,5,2.62281566429095
2020-07-13,SH,5,0.326513559809671
2020-07-13,SO,2,0.92207306483819
2020-07-13,SZ,6,0.741264872652921
2020-07-13,TG,5,1.37091686871151
2020-07-13,TI,7,2.61846144005493
2020-07-13,UR,6,0.154804243433724
2020-07-13,VD,1,3.65643699136976
2020-07-13,VS,1,1.74427583496362
2020-07-13,ZG,6,0.216537188573941
2020-07-13,ZH,4,5.96696286891521
2021-07-13,AG,3,1.56865010554833
2021-07-13,AI,5,0.024709312064408
2021-07-13,AR,5,0.216994579877805
2021-07-13,BE,2,2.6331786318202
2021-07-13,BL,3,0.621954272719494
2021-07-13,BS,3,0.436733507578796
2021-07-13,FR,2,0.773951511987038
2021-07-13,GE,1,3.20096884563328
2021-07-13,GL,5,0.0488108576017634
2021-07-13,GR,5,0.417494877462148
2021-07-13,JU,2,0.223804149554942
2021-07-13,LU,6,1.71552205595887
2021-07-13,NE,2,0.644472570789792
2021-07-13,NW,6,0.0635515454956498
2021-07-13,OW,6,0.0463723510528226
2021-07-13,SG,5,2.25736157891196
2021-07-13,SH,5,0.351608208383499
2021-07-13,SO,2,0.87737716256263
2021-07-13,SZ,6,0.67104434264973
2021-07-13,TG,5,1.17402244366653
2021-07-13,TI,7,2.25121342525557
2021-07-13,UR,6,0.102383205669011
2021-07-13,VD,1,3.53550555016348
2021-07-13,VS,1,1.48731238228709
2021-07-13,ZG,6,0.206375896148709
2021-07-13,ZH,4,4.85076048176885
2022-07-13,AG,3,1.95539599108349
2022-07-13,AI,5,0.0191368135592806
2022-07-13,AR,5,0.275829277552354
2022-07-13,BE,2,3.45289081231157
2022-07-13,BL,3,0.657721254516108
2022-07-13,BS,3,0.535451708784737
2022-07-13,FR,2,0.779043906263965
2022-07-13,GE,1,3.25992924759596
2022-07-13,GL,5,0.0563456744490687
2022-07-13,GR,5,0.41618535989355
2022-07-13,JU,2,0.335972709591214
2022-07-13,LU,6,2.03597713900306
2022-07-13,NE,2,0.432084015326415
2022-07-13,NW,6,0.108215727997568
2022-07-13,OW,6,0.156955705611318
2022-07-13,SG,5,2.42909791583583
2022-07-13,SH,5,0.393614587135994
2022-07-13,SO,2,1.07040255842766
2022-07-13,SZ,6,0.863352714989606
2022-07-13,TG,5,1.40681777844127
2022-07-13,TI,7,2.50560248543928
2022-07-13,UR,6,0.120666326554983
2022-07-13,VD,1,3.70504930668466
2022-07-13,VS,1,1.74864024085537
2022-07-13,ZG,6,0.590833650358112
2022-07-13,ZH,4,7.4340204135227
2020-06-13,AG,3,2.22212560962223
2020-06-13,AI,5,0.0418207593363717
2020-06-13,AR,5,0.204949289539139
2020-06-13,BE,2,2.48404204621252
2020-06-13,BL,3,0.8900799529006
2020-06-13,BS,3,0.42891438757515
2020-06-13,FR,2,0.707785238977773
2020-06-13,GE,1,1.75783270957704
2020-06-13,GL,5,0.0596766422835461
2020-06-13,GR,5,0.339597770635625
2020-06-13,JU,2,0.204498163869575
2020-06-13,LU,6,1.74918260982442
2020-06-13,NE,2,0.492447919372189
2020-06-13,NW,6,0.0988321574297635
2020-06-13,OW,6,0.0620125490708325
2020-06-13,SG,5,2.57877177958468
2020-06-13,SH,5,0.340939791182151
2020-06-13,SO,2,0.851771864793392
2020-06-13,SZ,6,0.800197862465544
2020-06-13,TG,5,1.43676751039293
2020-06-13,TI,7,1.50121739120628
2020-06-13,UR,6,0.139841125522205
2020-06-13,VD,1,2.90477821461824
2020-06-13,VS,1,1.34155923920115
2020-06-13,ZG,6,0.205985077209277
2020-06-13,ZH,4,4.92091953023548
2021-06-13,AG,3,0.702673656195804
2021-06-13,AI,5,0.0123417331614612
2021-06-13,AR,5,0.0763667256488678
2021-06-13,BE,2,1.0218407597893
2021-06-13,BL,3,0.269714410078176
2021-06-13,BS,3,0.150453935219145
2021-06-13,FR,2,0.362174025823193
2021-06-13,GE,1,0.843692720966317
2021-06-13,GL,5,0.0167229779453941
2021-06-13,GR,5,0.141258333680325
2021-06-13,JU,2,0.0972947274135211
2021-06-13,LU,6,0.727312088272198
2021-06-13,NE,2,0.204352096269967
2021-06-13,NW,6,0.044717831995608
2021-06-13,OW,6,0.0223816289221397
2021-06-13,SG,5,0.960516255684981
2021-06-13,SH,5,0.141206250595211
2021-06-13,SO,2,0.323423035691438
2021-06-13,SZ,6,0.342858641686376
2021-06-13,TG,5,0.552342292447643
2021-06-13,TI,7,0.764107417298219
2021-06-13,UR,6,0.0763588936059934
2021-06-13,VD,1,1.23179981555304
2021-06-13,VS,1,0.727214579338412
2021-06-13,ZG,6,0.0969810540964018
2021-06-13,ZH,4,1.92670408521745
2022-06-13,AG,3,1.74437412710169
2022-06-13,AI,5,0.0144411122539411
2022-06-13,AR,5,0.209346198408821
2022-06-13,BE,2,3.09644592585099
2022-06-13,BL,3,0.604029859397169
2022-06-13,BS,3,0.553991329074845
2022-06-13,FR,2,0.678181291719016
2022-06-13,GE,1,3.00779346614721
2022-06-13,GL,5,0.051828935323409
2022-06-13,GR,5,0.319349981794612
2022-06-13,JU,2,0.261480191802187
2022-06-13,LU,6,1.91170141548942
2022-06-13,NE,2,0.344513552345735
2022-06-13,NW,6,0.0874784364769064
2022-06-13,OW,6,0.139229834575859
2022-06-13,SG,5,1.97383340321408
2022-06-13,SH,5,0.333761332285631
2022-06-13,SO,2,0.936044254519667
2022-06-13,SZ,6,0.726896989999856
2022-06-13,TG,5,1.11899137761393
2022-06-13,TI,7,2.47508688838995
2022-06-13,UR,6,0.111602694938597
2022-06-13,VD,1,3.31906626212547
2022-06-13,VS,1,1.50139635338596
2022-06-13,ZG,6,0.576576591111719
2022-06-13,ZH,4,5.89418047768781
2020-03-13,AG,3,3.64081754826537
2020-03-13,AI,5,0.0488202560532127
2020-03-13,AR,5,0.346969289388999
2020-03-13,BE,2,4.04156360204063
2020-03-13,BL,3,1.57490829940711
2020-03-13,BS,3,0.852800995227086
2020-03-13,FR,2,1.18955064347144
2020-03-13,GE,1,5.02180603251119
2020-03-13,GL,5,0.0864872914511525
2020-03-13,GR,5,0.586836567277168
2020-03-13,JU,2,0.355541851917161
2020-03-13,LU,6,2.86298604223836
2020-03-13,NE,2,0.807002341314813
2020-03-13,NW,6,0.157386076367266
2020-03-13,OW,6,0.0928222393301016
2020-03-13,SG,5,4.01185627181594
2020-03-13,SH,5,0.541333572983403
2020-03-13,SO,2,1.46727879981869
2020-03-13,SZ,6,1.18878545288261
2020-03-13,TG,5,2.14927155520253
2020-03-13,TI,7,2.75914842620757
2020-03-13,UR,6,0.249076193899875
2020-03-13,VD,1,5.23366357546769
2020-03-13,VS,1,2.41526222049607
2020-03-13,ZG,6,0.337757632162287
2020-03-13,ZH,4,9.12017700792834
2021-03-13,AG,3,1.29609618832604
2021-03-13,AI,5,0.0266504838908251
2021-03-13,AR,5,0.142810252975886
2021-03-13,BE,2,1.97544327962691
2021-03-13,BL,3,0.696799232437869
2021-03-13,BS,3,0.326820967492491
2021-03-13,FR,2,0.584983897535231
2021-03-13,GE,1,1.75019490136593
2021-03-13,GL,5,0.0506682265694246
2021-03-13,GR,5,0.315682236116536
2021-03-13,JU,2,0.153752400075694
2021-03-13,LU,6,1.42528416913051
2021-03-13,NE,2,0.394958174091095
2021-03-13,NW,6,0.0738040812203679
2021-03-13,OW,6,0.0569033159017252
2021-03-13,SG,5,1.91793885443458
2021-03-13,SH,5,0.283948756400233
2021-03-13,SO,2,0.747579848822541
2021-03-13,SZ,6,0.647646506164638
2021-03-13,TG,5,1.15889406965037
2021-03-13,TI,7,1.31954884911126
2021-03-13,UR,6,0.113936643715165
2021-03-13,VD,1,2.48434553787391
2021-03-13,VS,1,1.14709235584509
2021-03-13,ZG,6,0.166995601371997
2021-03-13,ZH,4,4.16019007302898
2022-03-13,AG,3,0.67301214342192
2022-03-13,AI,5,0.0106272989762576
2022-03-13,AR,5,0.0825830180782699
2022-03-13,BE,2,1.07934048575591
2022-03-13,BL,3,0.236210497070117
2022-03-13,BS,3,0.164528899468708
2022-03-13,FR,2,0.320407699184798
2022-03-13,GE,1,0.789395908933188
2022-03-13,GL,5,0.018251401112331
2022-03-13,GR,5,0.158145784526082
2022-03-13,JU,2,0.0986269579064545
2022-03-13,LU,6,0.712582365238336
2022-03-13,NE,2,0.164211701732296
2022-03-13,NW,6,0.0464146440843443
2022-03-13,OW,6,0.0241293492895595
2022-03-13,SG,5,1.01310568237149
2022-03-13,SH,5,0.13317918985325
2022-03-13,SO,2,0.320068180126194
2022-03-13,SZ,6,0.318365102403158
2022-03-13,TG,5,0.5464839243776
2022-03-13,TI,7,0.698682838749159
2022-03-13,UR,6,0.0612728126213465
2022-03-13,VD,1,1.17146958929163
2022-03-13,VS,1,0.725312959328511
2022-03-13,ZG,6,0.0991959558212788
2022-03-13,ZH,4,2.06478221788863
2020-05-13,AG,3,1.97274239964168
2020-05-13,AI,5,0.0244696515524517
2020-05-13,AR,5,0.181908985811264
2020-05-13,BE,2,2.45573860967306
2020-05-13,BL,3,0.819925212057554
2020-05-13,BS,3,0.404484287839214
2020-05-13,FR,2,0.628016665506415
2020-05-13,GE,1,2.33609279830461
2020-05-13,GL,5,0.0413610184196451
2020-05-13,GR,5,0.26104668822909
2020-05-13,JU,2,0.203266966729721
2020-05-13,LU,6,1.60685363588317
2020-05-13,NE,2,0.46316391106485
2020-05-13,NW,6,0.0760973033739889
2020-05-13,OW,6,0.0495505940512494
2020-05-13,SG,5,2.13567943639617
2020-05-13,SH,5,0.261951289181082
2020-05-13,SO,2,0.811986653400074
2020-05-13,SZ,6,0.627477429354513
2020-05-13,TG,5,1.14496164858112
2020-05-13,TI,7,1.97317120398905
2020-05-13,UR,6,0.129268259243924
2020-05-13,VD,1,2.7305430644153
2020-05-13,VS,1,1.33542440001764
2020-05-13,ZG,6,0.168824383383167
2020-05-13,ZH,4,4.6838710045778
2021-05-13,AG,3,0.801985917853767
2021-05-13,AI,5,0.0165420577549957
2021-05-13,AR,5,0.0789180136151998
2021-05-13,BE,2,1.23312186439024
2021-05-13,BL,3,0.362939216412021
2021-05-13,BS,3,0.207427347904596
2021-05-13,FR,2,0.369814575249303
2021-05-13,GE,1,1.16196070603783
2021-05-13,GL,5,0.0245640276690881
2021-05-13,GR,5,0.15068615529037
2021-05-13,JU,2,0.0982839144285563
2021-05-13,LU,6,0.836093681367441
2021-05-13,NE,2,0.248291423203861
2021-05-13,NW,6,0.0473791601643252
2021-05-13,OW,6,0.0270859454746411
2021-05-13,SG,5,1.13554518343324
2021-05-13,SH,5,0.151053869703323
2021-05-13,SO,2,0.404777206242716
2021-05-13,SZ,6,0.387545537112631
2021-05-13,TG,5,0.677284131207755
2021-05-13,TI,7,1.06770207004457
2021-05-13,UR,6,0.0728928230319328
2021-05-13,VD,1,1.5197965633129
2021-05-13,VS,1,0.796415377359358
2021-05-13,ZG,6,0.119511883435299
2021-05-13,ZH,4,2.56069503302845
2022-05-13,AG,3,2.22085681867658
2022-05-13,AI,5,0.0224474180822846
2022-05-13,AR,5,0.268267440157132
2022-05-13,BE,2,3.99929954907757
2022-05-13,BL,3,0.777228438725682
2022-05-13,BS,3,0.591890584544011
2022-05-13,FR,2,0.947786836401238
2022-05-13,GE,1,2.99058098552217
2022-05-13,GL,5,0.0715938787212155
2022-05-13,GR,5,0.370218317059477
2022-05-13,JU,2,0.367452822720531
2022-05-13,LU,6,2.40281514635795
2022-05-13,NE,2,0.474999694256626
2022-05-13,NW,6,0.115714125845508
2022-05-13,OW,6,0.193222371743318
2022-05-13,SG,5,2.75855436575555
2022-05-13,SH,5,0.439327088576649
2022-05-13,SO,2,1.20381396835213
2022-05-13,SZ,6,0.960414047525471
2022-05-13,TG,5,1.56616108232285
2022-05-13,TI,7,2.59212071345979
2022-05-13,UR,6,0.132685771152164
2022-05-13,VD,1,3.90679529068817
2022-05-13,VS,1,1.84801163443703
2022-05-13,ZG,6,0.656150146715505
2022-05-13,ZH,4,7.12234544214285
2020-11-13,AG,3,2.64577255676221
2020-11-13,AI,5,0.0310188058040153
2020-11-13,AR,5,0.24795542856455
2020-11-13,BE,2,3.10605584245786
2020-11-13,BL,3,1.0726260753997
2020-11-13,BS,3,0.615438404650147
2020-11-13,FR,2,0.843638288268339
2020-11-13,GE,1,2.72155853643194
2020-11-13,GL,5,0.0609575728956524
2020-11-13,GR,5,0.425657432545836
2020-11-13,JU,2,0.249498732612948
2020-11-13,LU,6,2.08232716873369
2020-11-13,NE,2,0.58424572749432
2020-11-13,NW,6,0.0997684781553966
2020-11-13,OW,6,0.0685820666338695
2020-11-13,SG,5,2.80004813730191
2020-11-13,SH,5,0.37351090788387
2020-11-13,SO,2,0.950680776243324
2020-11-13,SZ,6,0.81749688716435
2020-11-13,TG,5,1.40245023973237
2020-11-13,TI,7,2.15755785656363
2020-11-13,UR,6,0.161811963795583
2020-11-13,VD,1,3.46426920419948
2020-11-13,VS,1,1.56296874164725
2020-11-13,ZG,6,0.255642970247906
2020-11-13,ZH,4,5.86663831571573
2021-11-13,AG,3,1.72835642461713
2021-11-13,AI,5,0.019753195333495
2021-11-13,AR,5,0.196722511703882
2021-11-13,BE,2,2.6236975523186
2021-11-13,BL,3,0.569739609284522
2021-11-13,BS,3,0.410046996290748
2021-11-13,FR,2,0.792098746929139
2021-11-13,GE,1,2.0940736666367
2021-11-13,GL,5,0.0580597170321286
2021-11-13,GR,5,0.301170635476726
2021-11-13,JU,2,0.268881863920628
2021-11-13,LU,6,1.9051491284207
2021-11-13,NE,2,0.502052745151195
2021-11-13,NW,6,0.0838420189703278
2021-11-13,OW,6,0.0634489457339953
2021-11-13,SG,5,2.38569508383883
2021-11-13,SH,5,0.375118434683838
2021-11-13,SO,2,0.931541221469038
2021-11-13,SZ,6,0.811341684669368
2021-11-13,TG,5,1.36239129844059
2021-11-13,TI,7,1.678144022943
2021-11-13,UR,6,0.134455812841775
2021-11-13,VD,1,3.15182277659649
2021-11-13,VS,1,1.50781471252152
2021-11-13,ZG,6,0.258377136415355
2021-11-13,ZH,4,4.87829363689162
2022-11-13,AG,3,0.679806440615452
2022-11-13,AI,5,0.0141109916467856
2022-11-13,AR,5,0.0946204763740611
2022-11-13,BE,2,1.12702274597947
2022-11-13,BL,3,0.236823354425038
2022-11-13,BS,3,0.276442918111563
2022-11-13,FR,2,0.295402335899738
2022-11-13,GE,1,0.81738958817697
2022-11-13,GL,5,0.0163145369094948
2022-11-13,GR,5,0.133758761025955
2022-11-13,JU,2,0.119542820004652
2022-11-13,LU,6,0.716918184173598
2022-11-13,NE,2,0.125425467407606
2022-11-13,NW,6,0.048652258733557
2022-11-13,OW,6,0.066606433818805
2022-11-13,SG,5,0.89929552614875
2022-11-13,SH,5,0.118112297373645
2022-11-13,SO,2,0.38338985516348
2022-11-13,SZ,6,0.317797279294765
2022-11-13,TG,5,0.492191028365909
2022-11-13,TI,7,0.77973195123048
2022-11-13,UR,6,0.0592842569355393
2022-11-13,VD,1,1.03302217579892
2022-11-13,VS,1,0.618940894223574
2022-11-13,ZG,6,0.249766196877108
2022-11-13,ZH,4,2.15363204507284
2020-10-13,AG,3,2.29217540109076
2020-10-13,AI,5,0.0278550520849061
2020-10-13,AR,5,0.196147248154758
2020-10-13,BE,2,2.51061655928747
2020-10-13,BL,3,0.949254169633755
2020-10-13,BS,3,0.561048391306813
2020-10-13,FR,2,0.74182799653559
2020-10-13,GE,1,3.11539085435985
2020-10-13,GL,5,0.0501744162661944
2020-10-13,GR,5,0.363618646131374
2020-10-13,JU,2,0.230970860387151
2020-10-13,LU,6,1.75028262024613
2020-10-13,NE,2,0.588891303725264
2020-10-13,NW,6,0.0960588310479426
2020-10-13,OW,6,0.0552828662310142
2020-10-13,SG,5,2.35797200167635
2020-10-13,SH,5,0.342599401067234
2020-10-13,SO,2,0.829953359753921
2020-10-13,SZ,6,0.692241375087118
2020-10-13,TG,5,1.16412156666688
2020-10-13,TI,7,2.48571105454905
